zip_code,county_code,city,state,county_name,gender,marital_status,age,income,median_income,education_code,occupation,num_in_hhld,num_of_adults,num_of_children,child0_3,child4_6,child7_9,child10_11,child13_18,children,home_owner,dwelling_type,year_structure,median_home_value,len_of_residence,great_outdoors,sporting_life,health_fitness,luxury_life,doit_yourselfer,truck_owner,motor_cycle,sports,entertainment_enth,hobbyists,avid_readers,collectors,travel,pets,music,toys,art_craft,gardening,family,food,cars,casino_gambling,contributors,travel_business,travel_personal,travel_vacation,donor_arts_or_cultural,contributor_index,AAPPAREL,ACASHCONT,AEDUCATN,AENTRTAIN,AFOODTOTL,AGTOTALE,AHEALTH,AHOUSING,AINSPENSN,AREADING,ATRANS
22551,177,Spotsylvania,VA,Spotsylvania,M,M,33,K,62,3,0,4,3,1,,1,,,,1,Y,S,1989,242,4,,1,1,,,,,1,1,1,1,1,1,1,1,,1,1,,1,,,,,,1,,3,1704.11,1921.8,1040.06,2482.69,7032.8,856.41,4087.05,19194.3,6454.1,111.32,13487.67
6883,1,Weston,CT,Fairfield,F,M,48,O,197,4,2,5,2,3,,,1,1,,1,Y,S,1970,963,14,1,1,1,1,1,,,1,1,1,1,1,1,,1,,1,1,1,1,,,,1,,1,,6,2698.08,2488.11,7727.51,4351.21,11548.22,3138.88,6411.05,29394.3,11408.99,173.27,15722.14
94132,75,San Francisco,CA,San Francisco,M,S,32,K,88,2,0,1,1,0,,,,,,,W,S,1941,782,4,,,,,,,,,,,,1,1,,,,1,,,,,,,,,1,,5,2126.57,2678.34,1785.37,2883.82,7679.37,1300.41,4149.13,22435.44,6995.14,107.39,11662.35
7901,39,Summit,NJ,Union,M,M,28,O,153,,0,5,4,1,,,,,,1,Y,S,1958,708,15,1,1,1,,1,,,1,1,,1,1,1,1,1,,1,1,1,,1,,1,,,1,,3,2773.69,1926.09,3904.24,3366.68,9417.38,3532.68,5188.61,29359.14,9058.39,166.92,14370.57
2631,1,Brewster,MA,Barnstable,F,M,46,K,57,3,4,7,3,4,,,1,1,1,1,Y,S,1945,450,8,1,,,1,,,,,,1,1,,1,1,,1,,1,1,1,,,1,1,,1,,6,1786.26,2029.84,1547.81,3255.06,8991.93,1774.24,5428.22,21974.24,7966.56,164.01,12992.95
95070,85,Saratoga,CA,Santa Clara,F,S,51,O,151,2,2,3,1,2,,,,,1,1,Y,S,1961,999,14,,,,,,,,,,,,,1,,,,,,,,,,1,,,1,,5,2400.13,4171.83,2123.49,3647.68,8792.02,2047.68,5616.69,25846.33,8945.92,147.07,14088.42
43054,49,New Albany,OH,Franklin,F,M,42,L,250,2,0,8,2,6,,1,1,,,1,Y,S,1994,0,4,,1,1,1,1,,,1,,1,1,,1,,1,,1,1,1,1,,,1,,,1,,4,2241.71,1994.6,2144.6,2920.58,8470.54,1448.36,4122.58,18092.24,8886.59,103.79,12745.63
19971,5,Rehoboth Beach,DE,Sussex,F,M,65,K,67,1,6,2,2,0,,,,,,,R,S,2000,704,12,,1,,,,,1,1,,,,,1,,,,,,,,,,,,,1,,5,1399.28,2173.14,674.19,2567.34,6287.8,896.07,4586.75,15488.33,5198.36,101,10662.39
19002,91,Ambler,PA,Montgomery,M,M,50,L,102,3,17,6,3,3,,1,,1,1,1,Y,S,1997,593,15,1,1,1,,,,,1,1,,1,,1,,1,,,1,,,,,1,1,,1,,6,2076.32,1731.53,2028.95,3195.45,7987.9,1954.15,4555.64,18631.51,6476.54,124.07,13327.87
90275,37,Rancho Palos Verdes,CA,Los Angeles,M,M,36,L,80,,0,6,3,3,,,1,,,1,Y,S,1956,552,1,1,1,1,1,,,,1,1,1,1,1,1,,1,,,,,1,1,,,1,,1,,7,2253.17,3576.38,1906.99,3494.82,8404.22,2014.84,5633.31,25283.82,8175.12,144.91,13593.45
90027,37,Los Angeles,CA,Los Angeles,F,S,59,I,110,,0,2,2,0,,,,,,,Y,S,1973,999,5,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,1,1620,1462.83,1170.95,2327.95,6530.63,930.85,3094.32,19552.73,4723.86,92.4,9620.75
20003,1,Washington,DC,District Of Columbia,F,M,73,H,255,3,8,2,2,0,,,,,,,Y,S,1892,732,12,1,1,1,1,1,,,1,1,1,1,1,1,,1,,1,1,1,1,,,1,,1,1,,2,1955.3,2059.28,1118.94,3087.14,7555.24,923.09,3944.47,20684.8,8338.22,106.48,13027.65
90274,37,Palos Verdes Estates,CA,Los Angeles,M,S,33,N,142,1,3,4,4,0,,,,,,,Y,S,1952,999,3,,,1,1,1,,,,1,1,1,1,1,,1,,1,1,1,1,,,1,,,1,,1,2324.34,3585.11,2101.57,3758.35,8618.37,2256.54,6088.75,26410.91,8620.65,160.93,14212.46
11581,59,Valley Stream,NY,Nassau,F,M,54,K,255,3,2,4,4,0,,,,,,,Y,S,1964,636,14,1,1,1,1,1,,,1,1,1,1,1,1,,1,,1,,1,1,1,,1,,,1,,2,2275.26,2355.36,2142.42,2869.03,7755.82,1475.64,4995.8,24655.05,8218.85,137.01,13062.04
37027,187,Brentwood,TN,Williamson,M,M,52,O,129,2,18,6,4,2,,,,1,1,1,Y,S,1985,491,15,1,1,1,1,1,,,1,1,1,1,,1,,1,,1,1,1,1,,,1,,,1,,3,2148.77,1884.34,1089.66,2954.62,8623.66,1795.17,4919.79,17532.76,8046.53,94.61,13728.33
22213,13,Arlington,VA,Arlington,M,M,59,O,135,3,2,6,4,2,,,,1,,1,Y,S,2003,628,10,1,1,1,,1,,,1,1,1,1,1,1,,1,,1,1,1,1,,,1,,,1,,1,2180.28,2773.61,1544.08,3322.22,8945.27,1129.57,5135.04,25273.57,9867.1,141.74,16488
90245,37,El Segundo,CA,Los Angeles,M,S,20,H,88,,0,3,1,2,1,1,,,,1,Y,S,1964,921,13,1,1,1,1,,,,1,1,1,1,1,1,1,1,,1,1,,1,,1,1,,,1,,1,2071.45,2250.48,1752.78,3267.08,8191.87,1389.42,4203,24743.44,7737.26,133.08,13043.19
32082,109,Ponte Vedra Beach,FL,Saint Johns,F,M,74,M,71,,0,4,3,1,,,,1,,1,Y,S,1937,488,10,1,1,1,1,1,,,1,1,1,1,,1,1,1,,1,1,,1,,,1,,,1,,1,1539.01,1959.88,612.62,2640.78,7015.53,852.76,4477.65,18051.01,5715.24,93.15,13388.51
11021,59,Great Neck,NY,Nassau,M,M,59,O,141,3,2,6,3,3,,,1,1,,1,Y,S,1928,999,14,1,1,1,1,1,,,1,1,1,1,1,1,,1,,1,1,1,1,,,1,1,,1,,1,2159.08,2402.07,1878.91,2855.05,7736.8,1433.36,5054.53,24123.32,7840.26,141.55,13100.94
92870,59,Placentia,CA,Orange,F,M,24,K,255,,0,4,2,0,,,,,,,Y,S,1966,0,5,1,1,1,1,,,,1,1,1,1,1,1,,1,,1,,1,1,,,1,1,,1,,1,1993.09,2272.41,1564.5,2944.83,7707.31,1326.76,4157.52,22478.18,6640.14,117.4,12066.58
20895,31,Kensington,MD,Montgomery,F,M,57,O,182,3,0,1,1,0,,,,,,,Y,S,1962,877,14,1,,,1,,,,,,,1,,1,,,,,,,,,,,,,1,,4,1896.55,2760.99,1784.46,3657.33,8578.94,1139.49,5377.26,23475.31,8861.25,180.65,14217.94
11747,103,Melville,NY,Suffolk,M,S,41,O,176,,0,1,1,0,,,,,,,Y,S,1981,938,0,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,10,2419.95,2734.62,2212.52,3147.03,8367.1,1659.33,5628.1,25738.41,9175.17,159.25,14318.33
7079,13,South Orange,NJ,Essex,F,M,53,K,67,2,6,3,2,0,,,,,,1,Y,S,1898,341,5,1,1,,1,,,,1,,1,1,,1,,,,1,1,1,1,,,1,,,1,,3,2700.71,1826.21,3821.53,3224.33,9322.03,3490.94,5145.27,29725.02,9367.02,160.79,14228.29
20646,17,La Plata,MD,Charles,M,S,60,O,250,,0,0,1,0,,,,,,,Y,S,1980,0,3,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,1,1706.46,2588.25,1682.94,3361.91,8398.31,1131.24,5126.6,21647.44,8239.25,175.46,12928.18
94131,75,San Francisco,CA,San Francisco,M,M,50,L,64,2,48,2,2,0,,,,,,,Y,S,1956,646,7,,,,,,,,,,1,,,1,,,,,,,1,,,1,,,1,,5,2132.28,2746.24,1744.45,3443.53,8439.76,1581.33,4526.11,25501,8242.06,141.83,13372.25
6878,1,Riverside,CT,Fairfield,M,M,48,O,192,3,6,4,3,1,,,1,,,1,Y,S,1952,999,5,1,1,1,1,1,,,1,,,1,,1,,,,,1,1,,1,,1,,,1,,6,2446.75,2393.32,5476.01,3996.83,10357.26,2637.84,5989.37,27472.13,9853.17,170.65,14004.31
94087,85,Sunnyvale,CA,Santa Clara,F,M,58,L,101,1,7,2,2,0,,,,,,,Y,S,1958,701,6,1,1,1,1,1,,,1,1,1,1,1,1,1,1,,1,1,1,1,,,1,,1,1,,3,2211.91,2769.81,1752.63,3300.94,8472.24,1512.01,4514.22,24383.2,8063.98,126.82,12829.74
7675,3,Rivervale,NJ,Bergen,M,S,59,J,97,1,2,4,3,1,,,,,,1,W,S,1924,587,7,,,,1,,,,,,1,,,1,,,1,,,1,1,,,1,,,1,,7,2524.41,2065.74,3357.94,3228.2,8589.73,2922.37,5289.19,27178.65,8577.09,172.58,14086.3
43221,49,Columbus,OH,Franklin,M,M,45,K,195,,0,4,2,2,,,1,,,1,Y,S,1942,0,12,,1,,,,,,1,1,1,1,,1,,1,,,,1,1,1,,1,,,1,,1,1969.71,2287.88,1778.9,2656.67,7936.35,1402.28,4275.75,17105.22,8009.09,114.63,11962.76
90032,37,Los Angeles,CA,Los Angeles,M,M,66,H,57,1,7,5,2,3,,1,,1,,1,Y,S,1964,338,10,,,,,1,,,,,1,1,1,1,,,,1,1,1,1,,,1,,,1,,4,1692.64,1518.95,1152.93,2355.16,6868.71,932.09,3433.38,19211.71,4671.71,90.73,10322.53
7670,3,Tenafly,NJ,Bergen,M,M,49,O,244,1,2,4,3,1,,,,,,1,Y,S,2001,999,6,,,,,,,,,,1,,1,1,1,,,,,1,1,,,,,,1,,3,2746.71,2125.51,3747.38,3347.48,9123.43,3218.39,5186.04,28483.59,9239.53,163.15,15012.96
94070,81,San Carlos,CA,San Mateo,F,M,32,O,255,,0,4,3,0,,,,,,,Y,S,1959,999,2,1,1,1,1,,,,1,1,1,1,1,1,1,1,,1,1,1,1,,,1,1,,1,,1,2176.12,2673.4,1966.27,3531.72,8678.57,1674.81,4845.9,26110.2,8472.19,145.14,13953.69
94598,13,Walnut Creek,CA,Contra Costa,F,M,25,K,99,,0,4,4,0,,,,,,,Y,S,1933,678,15,,1,1,,,,,1,1,1,1,1,1,,1,,1,1,1,1,1,,1,,,1,,1,2193.38,3035.56,1846.37,3453.82,8298.41,1817.58,5113.42,25242.52,8036.8,144.13,13221.22
94065,81,Redwood City,CA,San Mateo,M,M,60,O,135,3,2,2,2,0,,,,,,,Y,S,1991,899,4,1,,,1,1,,,,,,1,,1,,,,,,,,,,1,,,1,,7,2426.32,3216.35,2060.74,3874.91,9367.74,1633.14,4506.01,27451.24,9931.17,141.54,14565.23
33957,71,Sanibel,FL,Lee,M,,0,O,255,,0,4,2,0,,,,,,,,S,2012,0,1,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,1,1540.47,2941.17,555.18,2817.12,6984.92,1043.91,5978.08,18627.8,4711.13,125.88,13072.52
92880,65,Corona,CA,Riverside,M,M,49,L,60,2,4,7,4,3,,,,1,1,1,Y,S,2001,221,4,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,,4,2379.64,2152.93,1906.83,3469.82,9173.66,1175.54,4008.1,25846.41,9235.76,122.94,14006.57
92677,59,Laguna Niguel,CA,Orange,M,M,61,O,141,2,48,4,3,1,,,,,1,1,Y,S,1997,948,15,,1,,1,1,,,1,,1,1,1,1,1,,,1,1,1,1,,,1,,,1,,1,2069.53,2403.22,1832.85,3280.82,8151.41,1560.14,4559.56,24416.09,7550.64,138.25,13119.66
95124,85,San Jose,CA,Santa Clara,M,M,62,O,89,3,32,3,3,0,,,,,,,Y,S,1955,597,15,,1,,1,1,,,1,1,1,1,1,1,,1,,,1,,1,,,1,1,,1,,1,2058.86,2360.23,1833.32,3288.69,8350.16,1549.74,4719.54,24693.32,7757.91,139.67,13240.08
94526,13,Danville,CA,Contra Costa,M,M,0,O,153,,0,3,2,1,,,1,,,1,Y,S,2011,999,2,,,,,,,,,,,,,1,,,,,,1,,,,,,,1,,5,2304.68,2960.44,2135.89,3756.38,8811.26,1948.79,5289.4,26577.81,8854.15,156.41,14412.23
10708,119,Bronxville,NY,Westchester,M,M,42,K,82,2,2,7,2,5,,1,1,1,,1,Y,S,1996,174,10,,,,,1,1,,,,1,1,1,1,,,,1,1,1,,1,,1,1,,1,,7,2263.42,2254.55,2064.49,2919.48,7997,1475.5,5083.37,24984.63,8424.64,143.03,13552.37
92078,73,San Marcos,CA,San Diego,F,S,39,H,75,2,0,1,1,0,,,,,,,Y,S,,444,1,1,1,,,,,,1,,1,,,1,,,,,1,1,1,,,,,,1,,7,1793.39,1809.17,1411.84,2819.31,7453.33,1211.78,4250.94,22047.76,6115.92,117.69,11476.86
92008,73,Carlsbad,CA,San Diego,F,M,40,L,250,2,0,4,3,0,,,,,,,Y,S,,0,1,1,1,1,1,,,,1,1,1,1,,1,,1,,1,1,1,1,1,,1,1,,1,,6,1835.89,1821.64,1368.62,2749.54,7170.7,1198.33,3886.98,21661.86,5925.2,115.42,10995.55
11579,59,Sea Cliff,NY,Nassau,F,S,62,K,132,,0,2,2,0,,,,,,,R,S,1976,818,10,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,3,2303.38,2360.78,2221.13,2908.15,7825.6,1518.66,5005.99,24823.1,8701.92,137.5,13623.21
11030,59,Manhasset,NY,Nassau,F,M,28,O,228,2,2,6,6,0,,,,,,,Y,S,1957,999,15,,1,1,,,,,1,1,,1,,1,,1,,,,,,1,,1,1,,1,,3,2614.55,2875.49,2578.55,3349.92,8819.95,1799.14,5808.54,26531.85,9907.36,168.14,14639.54
7928,27,Chatham,NJ,Morris,M,M,61,N,100,3,2,5,3,2,,,1,1,,1,Y,S,1979,813,8,,,1,1,1,,,,1,1,1,1,1,,1,,1,1,1,1,,,1,1,,1,,1,2871.1,1924.36,4060.85,3415.62,9529.02,3603.98,5176.55,29672.39,9147.61,166.57,14660
19147,101,Philadelphia,PA,Philadelphia,F,M,44,L,175,1,0,3,2,0,,,,,,,Y,S,1915,419,10,1,1,,,,,,1,,1,,,1,,,,,,,1,,,1,,,1,,1,1950.71,1331.72,1882.76,2877.32,7473.93,1514.9,4004.08,18532.96,6688.24,122.08,12169.25
6877,1,Ridgefield,CT,Fairfield,F,S,53,M,167,,0,1,1,0,,,,,,,,S,1958,698,0,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,9,2480.07,2296.37,6243.06,3982.02,10534.15,2704.3,5920.85,27307.13,9956.33,162.26,14538.13
60010,31,Inverness,IL,Cook,F,M,53,J,148,4,41,4,3,1,,,,1,,1,Y,S,1984,340,11,1,1,1,1,,,,1,1,1,1,1,1,1,1,,1,1,1,1,1,,1,,,1,,1,2626.15,2313.15,2482.12,3012.98,8402.44,1985.29,5596.21,24095.73,7912.42,155.39,14623.02
93001,111,Ventura,CA,Ventura,F,M,51,L,255,,0,3,2,1,,,,,1,1,Y,S,1959,543,2,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,4,1645.08,1516.96,1221.02,2458.41,6620.46,1010.41,3327.07,19852.83,4963.02,99.07,10087.08
90275,37,Rancho Palos Verdes,CA,Los Angeles,M,M,33,O,103,1,6,5,4,0,,,,,,,Y,S,1949,853,11,1,1,1,1,,,,1,1,1,1,1,1,,1,,,1,1,1,,,,1,,1,,3,2253.17,3576.38,1906.99,3494.82,8404.22,2014.84,5633.31,25283.82,8175.12,144.91,13593.45
91006,37,Arcadia,CA,Los Angeles,F,M,0,H,74,,0,0,2,0,,,,,,,Y,S,1930,0,12,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,5,2297.43,3574.22,1763.28,3311.33,8368.94,1626.05,4598.13,23749.4,8139.44,120.02,13122.91
11545,59,Glen Head,NY,Nassau,M,M,56,O,255,3,2,5,5,0,,,,,,,Y,S,1958,999,15,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,,,1,1,1,1,,1,,,1,,2,2511.66,2718.61,2531.3,3211.52,8420.62,1764.73,5593.36,25988.63,9647.94,154.69,14589.95
8502,35,Belle Mead,NJ,Somerset,F,M,60,O,175,3,44,4,3,0,,,,,,,Y,S,1999,672,14,,1,1,1,1,,,1,1,1,1,1,1,,1,,1,1,1,1,,,,,,1,,7,3045.6,1867.38,4882.44,3561.13,10263.86,3857.15,4949.97,32055.96,10173.97,140.74,15787.29
6897,1,Wilton,CT,Fairfield,M,M,75,O,155,2,2,4,3,1,,,,,1,1,Y,S,1968,950,15,1,1,1,1,1,,,1,1,1,1,,1,1,1,,1,1,1,1,,,1,,,1,,1,2570.05,2450.88,6612.24,4145.29,10918.78,2804,6159.32,28331.23,10488.39,170.12,15073.15
95219,77,Stockton,CA,San Joaquin,F,M,55,O,133,2,2,8,5,1,,,,,1,1,Y,S,1994,489,15,1,1,1,1,1,,,1,1,1,1,1,1,,1,1,1,1,1,1,,,1,,,1,,4,2171.25,2673.57,1720.37,3284.44,8182.17,1423.65,4250.63,24246.29,7998.55,126.85,12775.29
7631,3,Englewood,NJ,Bergen,F,M,70,O,84,2,6,7,4,3,,,1,1,1,1,Y,S,1928,464,0,1,1,1,1,1,,,1,1,1,1,1,1,,1,,1,1,1,1,1,,1,,1,1,1,1,2135.53,1518.31,2453.35,2485.71,7172.66,1892.27,4221.4,23764.1,6645.47,128.69,11678.18
90274,37,Palos Verdes Estates,CA,Los Angeles,F,M,20,O,179,,0,4,3,1,,,,,,1,Y,S,1961,999,11,1,,,,,,,,,,1,,1,,,,,1,,,,,1,,,1,,1,2324.34,3585.11,2101.57,3758.35,8618.37,2256.54,6088.75,26410.91,8620.65,160.93,14212.46
33931,71,Fort Myers Beach,FL,Lee,M,M,64,I,63,3,31,3,2,0,,,,,,,Y,S,1992,301,2,1,,1,1,,1,,,1,1,1,,1,1,1,,,1,,1,1,,1,,,1,,2,1254.99,2076.53,427.98,2272.76,5927.07,788.94,5251.37,16120.74,3461.75,98.35,11556.06
33037,87,Key Largo,FL,Monroe,F,M,65,O,255,3,0,2,2,0,,,,,,,Y,S,1996,0,14,1,,1,1,,,,,,1,1,,1,,1,,1,1,,1,1,,1,,,1,,1,1290.47,1548.98,517.56,2262.15,6176.86,696.17,3931.83,16163.28,4254.36,76.77,11781.53
90808,37,Long Beach,CA,Los Angeles,F,M,61,N,77,2,18,5,4,1,,,1,,,1,Y,S,1948,680,15,1,1,1,1,1,,,1,1,1,1,1,1,,1,,1,1,,1,,,1,1,,1,,1,2050.34,2450.89,1787.21,3226.4,8234.59,1553.45,4728.71,24369.68,7561.95,138.3,13025.73
11746,103,Dix Hills,NY,Suffolk,M,M,60,O,132,1,2,3,2,1,,,,,1,1,Y,S,,842,9,1,1,1,1,1,,,1,1,1,1,,1,,1,,1,1,1,1,,,,1,,1,,1,2408.12,2390.21,2351.9,2973.53,8011.48,1553,5019.36,25223.39,8817.75,138.5,13703.88
18015,95,Bethlehem,PA,Northampton,F,M,47,K,67,3,2,4,3,1,,,1,,,1,Y,S,2003,242,13,,,1,,1,,,,1,1,1,1,1,,1,,1,1,1,1,,,1,1,,1,,5,1499.79,1238.22,1455.86,2353.91,6332.21,1217.71,3462.33,15765.4,4383.13,97.66,10511.1
46032,57,Carmel,IN,Hamilton,M,S,49,N,111,,0,2,1,1,,1,,,,1,Y,S,2002,299,3,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,7,1608.67,2248,967.26,2467.08,6825.51,911.04,4553.76,16042.31,5976.92,110.03,9884.42
11733,103,Setauket,NY,Suffolk,M,M,27,N,151,,0,5,4,1,,,,,,1,Y,S,,819,7,,,1,,1,,,,,1,1,,1,1,,,1,1,,1,,,,,,1,,7,2570.49,2611.09,2556.01,3159.54,8446.82,1704.34,5385.02,26076.49,9722.93,149.7,14523.72
70808,33,Baton Rouge,LA,East Baton Rouge,F,M,42,N,119,3,2,6,2,4,,,1,1,,1,Y,S,1998,284,6,1,1,1,1,1,,,1,1,1,1,1,1,1,1,,,1,1,1,1,,1,1,,1,,4,1455.5,1900.92,846.7,3442.56,5953.41,1048.14,4041.16,15739.68,5814.11,71.02,11837.55
98112,33,Seattle,WA,King,F,M,53,L,154,,0,0,2,2,,,,,,1,Y,S,,0,15,1,,,1,,,,,,,,,1,,,,,,,,,,,,,1,,1,1773.56,2649.83,1229.74,4597.87,9555.22,1501.77,3990.1,23134.87,7896.65,157.55,13980.07
48168,163,Northville,MI,Wayne,M,S,35,G,48,,0,2,2,0,,,,,,,Y,S,,103,1,1,1,1,,1,,,1,1,1,1,,1,,1,,1,1,,1,,,,,,1,,5,1686.39,3412.43,1739.08,4095.43,9722.9,2113.86,5964.68,19814.4,8900.12,203.76,18534.65
48042,99,Macomb,MI,Macomb,M,S,43,L,175,2,0,4,2,2,,1,1,,,1,Y,S,2001,272,12,,,,,,,,,,,1,1,1,,,,,,1,,1,,1,,,1,,3,1676.71,2593.18,1505.41,3930.75,9218,1667.74,5150.19,18503.6,7698.66,159.16,15670.6
5091,27,Woodstock,VT,Windsor,M,M,68,L,255,,0,2,2,0,,,,,,,Y,S,,266,15,,,,1,,,,,,1,1,,1,,,,1,1,,1,,,,,,1,,1,1736.94,1934.82,1719.61,2991.56,7707.69,1736.27,5009.09,21256.4,6696.36,150.4,11863.97
95864,67,Sacramento,CA,Sacramento,F,S,22,N,124,,0,4,3,1,,,,,,1,Y,S,1980,657,6,1,1,1,1,,,,1,1,1,1,1,1,,1,,1,1,1,1,,,1,,,1,,1,1866.8,2359.54,1595.37,2949.25,7350.44,1541.05,4594.49,22568.01,6252.71,129.16,11801.38
7945,27,Mendham,NJ,Morris,F,M,42,K,255,3,47,3,1,1,,,1,,,1,Y,S,1958,727,15,1,1,1,1,1,,,1,1,1,1,1,1,1,1,,1,1,1,1,1,,1,1,,1,,1,2776.18,2141.78,4398.41,3551.81,9384.48,3982.01,5554.94,29295.36,9089.55,193.96,15275.09
91356,37,Tarzana,CA,Los Angeles,F,M,57,O,175,,0,3,2,1,,,,,1,1,Y,S,1998,999,10,,,,,,,,,,,1,,1,,,,,,1,,,,1,,,1,,4,1915.54,2044.85,1544.6,3000.34,7541.72,1441.47,4375.19,22659.41,6432.76,126.03,11884.94
11787,103,Smithtown,NY,Suffolk,F,M,46,O,106,1,0,5,4,1,,,1,,,1,Y,S,1969,607,10,,1,,,,,,1,,1,1,,,,,,1,,1,,,,1,,,,,,2465.32,2608.13,2492.13,3166.63,8354.51,1698.39,5420.87,25860.38,9414.94,153.83,14253.07
22101,59,Mc Lean,VA,Fairfax,F,M,50,O,174,,0,5,2,3,,1,1,,,1,Y,S,1972,848,11,,1,1,,1,,,1,1,,1,,1,,,,1,1,1,,,,1,,,1,,3,1973.34,3225.64,1411.02,3177.99,8445.5,1125.65,5487.21,23464.66,8622.99,151.92,16211.96
48025,125,Franklin,MI,Oakland,F,M,58,O,117,2,21,4,4,0,,,,,,,Y,S,1902,439,15,1,1,1,1,1,,,1,,1,1,,1,1,1,,1,1,,1,1,,1,,,1,,1,1524.84,3864.41,1514.21,3555.51,8896.77,1919.1,5680.27,18852.33,7626.19,208.18,17101.07
94010,81,Burlingame,CA,San Mateo,M,S,53,O,189,1,0,1,1,0,,,,,,,Y,S,1974,999,2,,,,,,1,,,,,,1,1,,,,1,,,,,,,,,1,,5,2176.36,2890.81,1811.28,3359.76,8375.14,1569.86,4553,24944.43,8055.14,131.95,13257.17
21403,3,Annapolis,MD,Anne Arundel,F,M,58,L,131,3,0,6,5,0,,,,,,,Y,S,1915,549,5,,,1,,1,,,,,,1,,1,,,,,1,1,,,,1,,,1,,1,1738.18,2488.51,1467.42,3171.71,8209.56,1147.52,5016.69,21259.56,8008.43,173.2,12743.49
76034,439,Colleyville,TX,Tarrant,F,M,41,O,217,1,30,4,3,0,,,,,,,Y,S,1978,374,10,,,,1,,,,,,1,1,,1,,,,1,1,,1,1,,1,,,1,,4,2258.43,2934.26,1723.58,4275.75,9008.57,1916.52,5882.63,24690.34,10356.23,124.62,17163.84
6880,1,Westport,CT,Fairfield,F,S,50,N,158,3,17,2,1,1,,,,1,,1,Y,S,1974,999,6,1,1,1,,1,,,1,1,1,1,,1,,1,,,1,1,1,,,,,,1,,5,2492.83,2436.41,6173.94,4052.4,10686.57,2814.61,6178.09,27811.52,10252.89,171.47,14456.19
85253,13,Paradise Valley,AZ,Maricopa,M,M,76,O,123,3,8,5,5,0,,,,,,,Y,S,1966,931,15,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,1,1,1,1,1,,1,1,,1,,1,1990.56,3287.49,1050.91,4498.27,7606.05,1395.63,5236.32,20520.5,8280.36,165.86,16560.7
91377,111,Oak Park,CA,Ventura,M,M,52,O,139,3,47,5,4,1,1,,,,,1,Y,S,1985,962,3,1,1,1,1,,,,1,1,1,1,1,1,1,1,,,,1,1,,,,,,1,,7,2266.88,2842.11,2103.26,3466.56,8746.47,1557.88,4561.56,25859.9,8543.48,142.13,14172.45
53593,25,Verona,WI,Dane,M,S,46,K,255,,0,3,2,1,,1,,,,1,Y,S,2002,417,4,,,,,,1,,,,,,,1,,,,,,,,,,,,,1,,9,2104.68,2595.84,1531.13,4128.11,8014.5,1035.34,4428.43,22188.37,9195.89,125.71,14447.69
6880,1,Westport,CT,Fairfield,F,M,0,O,160,,0,5,3,2,,,1,1,,1,Y,S,1972,999,12,1,1,,1,,,,1,1,1,1,,1,1,1,,1,1,1,1,1,,1,,,1,,1,2492.83,2436.41,6173.94,4052.4,10686.57,2814.61,6178.09,27811.52,10252.89,171.47,14456.19
91007,37,Arcadia,CA,Los Angeles,F,M,47,O,118,2,49,7,3,4,1,,,1,,1,Y,S,1942,999,13,,1,1,,,,,1,,,1,,1,,,,,,,,,,1,,,1,,6,2078.62,3072.01,1503.64,2921.17,7686.42,1463.73,4376.06,22044.07,6776.23,108.13,11861.86
8852,23,Monmouth Junction,NJ,Middlesex,,M,58,K,255,,0,5,4,1,,,,1,,1,Y,S,1996,294,9,1,1,1,1,,,,1,1,1,1,1,1,1,1,,1,1,1,1,,,,1,,1,,2,2841.53,1585.96,3622.27,3073.48,9461.3,2855.03,4460.03,29902.56,8934.04,132.08,14064.12
2445,21,Brookline,MA,Norfolk,F,S,29,O,255,,0,2,2,0,,,,,,,,S,1973,999,0,,,,,,,,,,,,1,1,,,,1,,,,,,,,,1,,9,1793.07,1551.95,1681.76,2976.46,9146.98,1444.92,4668.39,22807.32,8753.13,133.67,14160.79
91301,37,Agoura Hills,CA,Los Angeles,F,,37,O,100,2,0,6,5,1,,,,,,1,Y,S,1985,676,15,1,1,1,1,1,,,1,1,1,1,1,1,,1,,1,1,,1,1,1,1,,1,1,,5,2273.95,2839.84,2158.03,3645.26,8780.27,1774.68,4976.91,26242.52,8827.63,155.7,14358.74
11568,59,Old Westbury,NY,Nassau,F,M,47,O,169,3,47,4,3,0,,,,,,,Y,S,2005,999,13,,,,,1,,,,,,,,1,,,,,,,,,,,,,1,,8,2758.39,2986.56,2832.92,3451.06,9035.85,1813.38,5931.19,27146.85,10447.73,167.33,15144.29
92064,73,Poway,CA,San Diego,F,S,44,O,255,,0,0,3,0,,,,,,,,S,1979,588,0,1,,,,,,,,,,,,1,,,,,,,,,,,,,1,,1,2242.55,2578.57,2042.06,3492.9,8689.63,1687.65,4949.57,25419.08,8399.63,147.12,13947.21
